Cloudflare IP Optimizer — 完整测试结果
测试时间: 2026-06-14 09:19:38
成功: 2545 / 失败: 5585 / 总计: 8130

======================================================================
IP                                               延迟   Colo   Loc     状态码
172.70.206.40                              HTTP 0
172.71.2.27                                HTTP 0
172.71.139.121                             HTTP 0
68.169.52.20                               HTTP 0
194.36.218.194                             HTTP 0
8.21.8.50                                  HTTP 0
8.46.115.41                                HTTP 0
104.21.152.6                               HTTP 0
104.21.189.12                              HTTP 0
104.22.34.150                              HTTP 0
104.22.47.114                              HTTP 0
104.22.77.199                              HTTP 0
104.22.101.11                              HTTP 0
104.22.188.16                              HTTP 0
104.22.209.106                             HTTP 0
104.22.211.39                              HTTP 0
104.22.217.227                             HTTP 0
104.23.33.161                              HTTP 0
104.23.90.106                              HTTP 0
104.26.19.250                              HTTP 0
104.26.24.146                              HTTP 0
104.26.40.125                              HTTP 0
104.26.59.171                              HTTP 0
104.27.141.10                              HTTP 0
104.27.167.11                              HTTP 0
104.27.168.185                             HTTP 0
104.27.171.21                              HTTP 0
104.27.186.204                             HTTP 0
104.27.214.205                             HTTP 0
104.27.228.147                             HTTP 0
104.27.236.114                             HTTP 0
104.27.238.164                             HTTP 0
104.27.244.246                             HTTP 0
104.28.14.17                               HTTP 0
104.28.64.244                              HTTP 0
104.28.69.237                              HTTP 0
104.28.117.159                             HTTP 0
104.28.119.70                              HTTP 0
104.28.122.33                              HTTP 0
104.28.127.199                             HTTP 0
